dates;indices
1993-07;2457.36
1993-06;2258.33
1993-05;2288.78
1993-04;2298.99
1993-03;2365.15
1993-02;2430.6
1993-01;2489.09
1992-12;2356.77
1992-11;2415.79
1992-10;2422.12
1992-09;2410.4
1992-08;2547.91
1992-07;2450.49
1992-06;2504.99
1992-05;2633.39
1992-04;2525.4
1992-03;2552.4
1992-02;2517.83
1992-01;2519.25
1991-12;2762.21
1991-11;2769.26
1991-10;2733.67
1991-09;2825.86
1991-08;2819.49
1991-07;2806.82
1991-06;2745.49
1991-05;2682.73
1991-04;2797.57
1991-03;2905.26
1991-02;2912.87
1991-01;2885.15
1990-12;2771.42
1990-11;2700.5
1990-10;2740.62
1990-09;2817.21
1990-08;2803.74
1990-07;2821.48
1990-06;2971.55
1990-05;2935.0
1990-04;2971.21
1990-03;2886.8
1990-02;2919.12
1990-01;2923.58
