dates;indices
1992-09;96.2
1992-08;95.82
1992-07;94.64
1992-06;100.62
1992-05;99.87
1992-04;84.9
1992-03;98.12
1992-02;94.74
1992-01;93.93
1991-12;101.1
1991-11;99.32
1991-10;102.29
1991-09;100.91
1991-08;97.42
1991-07;89.89
1991-06;96.27
1991-05;99.7
1991-04;96.62
1991-03;94.01
1991-02;93.98
1991-01;94.18
1990-12;91.51
1990-11;100.56
1990-10;96.71
1990-09;101.04
1990-08;97.14
1990-07;104.69
1990-06;103.0
1990-05;98.77
1990-04;97.67
1990-03;93.09
1990-02;95.39
1990-01;95.63
