dates;indices
1992-09;218.87
1992-08;219.74
1992-07;219.36
1992-06;226.44
1992-05;226.49
1992-04;230.7
1992-03;233.49
1992-02;235.59
1992-01;243.13
1991-12;228.52
1991-11;227.58
1991-10;227.83
1991-09;223.38
1991-08;228.28
1991-07;227.51
1991-06;231.93
1991-05;228.1
1991-04;229.28
1991-03;221.48
1991-02;230.69
1991-01;237.25
1990-12;241.58
1990-11;244.03
1990-10;251.56
1990-09;249.24
1990-08;233.99
1990-07;247.06
1990-06;245.66
1990-05;254.72
1990-04;247.76
1990-03;261.07
1990-02;264.64
1990-01;265.88
