dates;indices
1992-09;334.23
1992-08;341.03
1992-07;348.83
1992-06;344.28
1992-05;348.79
1992-04;352.51
1992-03;353.7
1992-02;353.6
1992-01;349.18
1991-12;352.62
1991-11;352.94
1991-10;357.62
1991-09;355.86
1991-08;354.55
1991-07;350.29
1991-06;355.81
1991-05;354.32
1991-04;350.87
1991-03;347.92
1991-02;346.84
1991-01;350.77
1990-12;356.01
1990-11;358.8
1990-10;361.21
1990-09;361.19
1990-08;359.12
1990-07;303.1
1990-06;356.38
1990-05;359.07
1990-04;367.62
1990-03;386.35
1990-02;379.9
1990-01;390.97
