dates;indices
1992-09;66.57
1992-08;61.27
1992-07;68.96
1992-06;66.48
1992-05;72.4
1992-04;66.35
1992-03;69.08
1992-02;64.27
1992-01;68.28
1991-12;68.85
1991-11;71.86
1991-10;56.2
1991-09;76.04
1991-08;65.02
1991-07;64.81
1991-06;69.84
1991-05;67.41
1991-04;74.41
1991-03;64.28
1991-02;70.81
1991-01;90.17
1990-12;51.99
1990-11;65.46
1990-10;70.98
1990-09;68.89
1990-08;93.84
1990-07;73.76
1990-06;88.4
1990-05;87.93
1990-04;83.28
1990-03;83.97
1990-02;92.62
1990-01;93.08
