dates;indices
1992-09;73.67
1992-08;81.36
1992-07;89.34
1992-06;95.21
1992-05;130.69
1992-04;87.98
1992-03;75.36
1992-02;77.95
1992-01;97.72
1991-12;90.51
1991-11;79.06
1991-10;89.29
1991-09;94.96
1991-08;87.64
1991-07;77.97
1991-06;77.53
1991-05;81.98
1991-04;95.31
1991-03;81.47
1991-02;99.37
1991-01;91.15
1990-12;104.2
1990-11;101.54
1990-10;89.31
1990-09;93.64
1990-08;100.33
1990-07;100.65
1990-06;95.87
1990-05;93.26
1990-04;92.9
1990-03;102.52
1990-02;107.01
1990-01;119.66
