dates;indices
1992-09;43.0
1992-08;44.22
1992-07;40.52
1992-06;42.22
1992-05;42.49
1992-04;42.52
1992-03;42.77
1992-02;43.71
1992-01;45.55
1991-12;42.35
1991-11;41.49
1991-10;42.82
1991-09;43.72
1991-08;42.81
1991-07;44.07
1991-06;38.45
1991-05;42.35
1991-04;44.82
1991-03;41.5
1991-02;41.19
1991-01;41.33
1990-12;41.81
1990-11;42.81
1990-10;42.8
1990-09;41.38
1990-08;40.3
1990-07;41.85
1990-06;39.95
1990-05;39.61
1990-04;40.87
1990-03;39.61
1990-02;35.79
1990-01;35.69
