dates;indices
1992-09;83.19
1992-08;82.69
1992-07;83.26
1992-06;83.28
1992-05;82.64
1992-04;82.96
1992-03;83.04
1992-02;84.3
1992-01;83.68
1991-12;83.7
1991-11;83.47
1991-10;83.39
1991-09;82.23
1991-08;85.38
1991-07;84.42
1991-06;85.45
1991-05;86.08
1991-04;83.25
1991-03;81.98
1991-02;81.99
1991-01;84.15
1990-12;83.68
1990-11;81.8
1990-10;83.38
1990-09;79.3
1990-08;82.79
1990-07;86.12
1990-06;85.08
1990-05;85.9
1990-04;85.42
1990-03;84.76
1990-02;82.64
1990-01;81.36
