dates;indices
1993-09;3744.31
1993-08;3663.84
1993-07;3761.42
1993-06;3814.25
1993-05;3885.62
1993-04;3829.44
1993-03;3760.02
1993-02;3779.4
1993-01;3867.74
1992-12;3769.23
1992-11;3811.57
1992-10;3825.06
1992-09;3704.63
1992-08;3813.02
1992-07;3764.13
1992-06;3742.82
1992-05;3910.85
1992-04;3772.6
1992-03;3838.89
1992-02;3891.17
1992-01;3747.05
1991-12;4023.95
1991-11;4092.54
1991-10;3958.89
1991-09;4329.14
1991-08;4356.33
1991-07;4380.13
1991-06;4473.07
1991-05;4284.9
1991-04;4421.92
1991-03;4513.16
1991-02;4472.38
1991-01;4409.94
1990-12;4333.25
1990-11;4291.47
1990-10;4218.77
1990-09;4372.45
1990-08;4311.27
1990-07;4350.5
1990-06;4730.27
1990-05;4558.22
1990-04;4674.17
1990-03;4586.94
1990-02;4652.93
1990-01;4708.79
